Expediente Caso;Expediente Víctima;CAVD;Comuna Delito;Fecha Ingreso;Mes Ingreso;Año Ingreso;Fecha Finalización;Mes Finalización;Año Finalización
CGR0781;VGR0195;28 Rancagua;Mostazal;07-07-2017;7;2017;21-07-2017;7;2017
CGR0781;VGR0196;28 Rancagua;Mostazal;07-07-2017;7;2017;21-07-2017;7;2017
CGR0781;VGR0197;28 Rancagua;Mostazal;07-07-2017;7;2017;21-07-2017;7;2017
CGR0781;VGR0198;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0199;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0200;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0201;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0202;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0203;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0781;VGR0204;28 Rancagua;Mostazal;07-07-2017;7;2017;07-07-2017;7;2017
CGR0782;VGR0207;28 Rancagua;Rancagua;27-07-2017;7;2017;27-07-2017;7;2017
CGR0783;VGR0217;28 Rancagua;Graneros;28-07-2017;7;2017;28-07-2017;7;2017
CGR0784;VGR0232;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0785;VGR0210;28 Rancagua;Rancagua;27-07-2017;7;2017;27-07-2017;7;2017
CGR0786;VGR0239;28 Rancagua;Malloa;04-08-2017;8;2017;04-08-2017;8;2017
CGR0787;VGR0224;28 Rancagua;Rancagua;03-08-2017;8;2017;04-08-2017;8;2017
CGR0787;VGR0225;28 Rancagua;Rancagua;03-08-2017;8;2017;03-08-2017;8;2017
CGR0787;VGR0226;28 Rancagua;Rancagua;03-08-2017;8;2017;03-08-2017;8;2017
CGR0787;VGR0233;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0788;VGR0212;28 Rancagua;Rengo;28-07-2017;7;2017;28-07-2017;7;2017
CGR0789;VGR0223;28 Rancagua;Rancagua;01-08-2017;8;2017;01-08-2017;8;2017
CGR0791;VGR0240;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0792;VGR0218;28 Rancagua;Graneros;28-07-2017;7;2017;01-08-2017;8;2017
CGR0793;VGR0222;28 Rancagua;Rancagua;01-08-2017;8;2017;01-08-2017;8;2017
CGR0794;VGR0241;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0795;VGR0234;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0795;VGR0235;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0796;VGR0213;28 Rancagua;Rengo;28-07-2017;7;2017;28-07-2017;7;2017
CGR0797;VGR0219;28 Rancagua;Rengo;28-07-2017;7;2017;28-07-2017;7;2017
CGR0799;VGR0236;28 Rancagua;Rengo;04-08-2017;8;2017;04-08-2017;8;2017
CGR0800;VGR0242;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0801;VGR0227;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0801;VGR0228;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0801;VGR0229;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0801;VGR0230;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0801;VGR0231;28 Rancagua;Rancagua;04-08-2017;8;2017;04-08-2017;8;2017
CGR0802;VGR0243;28 Rancagua;Rancagua;04-08-2017;8;2017;09-08-2017;8;2017
CGR0802;VGR0244;28 Rancagua;Rancagua;04-08-2017;8;2017;09-08-2017;8;2017
CGR0803;VGR0254;28 Rancagua;Rancagua;08-08-2017;8;2017;11-08-2017;8;2017
CGR0803;VGR0255;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0804;VGR0245;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0804;VGR0246;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0805;VGR0249;28 Rancagua;Rancagua;08-08-2017;8;2017;09-08-2017;8;2017
CGR0805;VGR0250;28 Rancagua;Rancagua;08-08-2017;8;2017;09-08-2017;8;2017
CGR0805;VGR0251;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0805;VGR0252;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0806;VGR0257;28 Rancagua;Rancagua;09-08-2017;8;2017;09-08-2017;8;2017
CGR0806;VGR0258;28 Rancagua;Rancagua;09-08-2017;8;2017;09-08-2017;8;2017
CGR0806;VGR0259;28 Rancagua;Rancagua;09-08-2017;8;2017;09-08-2017;8;2017
CGR0807;VGR0247;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0807;VGR0248;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0808;VGR0253;28 Rancagua;Rancagua;08-08-2017;8;2017;08-08-2017;8;2017
CGR0809;VGR0256;28 Rancagua;Rancagua;08-08-2017;8;2017;09-08-2017;8;2017
CGR0810;VGR0262;28 Rancagua;Graneros;09-08-2017;8;2017;09-08-2017;8;2017
CGR0811;VGR0261;28 Rancagua;San Vicente de Tagua Tagua;09-08-2017;8;2017;09-08-2017;8;2017
CGR0812;VGR0260;28 Rancagua;Rengo;09-08-2017;8;2017;09-08-2017;8;2017
CGR0813;VGR0289;28 Rancagua;Rancagua;25-08-2017;8;2017;25-08-2017;8;2017
CGR0814;VGR0263;28 Rancagua;Rancagua;11-08-2017;8;2017;11-08-2017;8;2017
CGR0815;VGR0271;28 Rancagua;Rancagua;11-08-2017;8;2017;11-08-2017;8;2017
CGR0816;VGR0275;28 Rancagua;Rancagua;22-08-2017;8;2017;22-08-2017;8;2017
CGR0816;VGR0276;28 Rancagua;Rancagua;22-08-2017;8;2017;22-08-2017;8;2017
CGR0816;VGR0277;28 Rancagua;Rancagua;22-08-2017;8;2017;22-08-2017;8;2017
CGR0817;VGR0272;28 Rancagua;Las Cabras;22-08-2017;8;2017;24-08-2017;8;2017
CGR0817;VGR0273;28 Rancagua;Las Cabras;22-08-2017;8;2017;24-08-2017;8;2017
CGR0817;VGR0274;28 Rancagua;Las Cabras;22-08-2017;8;2017;24-08-2017;8;2017
CGR0818;VGR0278;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0819;VGR0281;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0819;VGR0282;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0819;VGR0283;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0820;VGR0284;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0820;VGR0285;28 Rancagua;Rancagua;24-08-2017;8;2017;24-08-2017;8;2017
CGR0821;VGR0286;28 Rancagua;Rengo;24-08-2017;8;2017;01-09-2017;9;2017
CGR0822;VGR0287;28 Rancagua;Rengo;24-08-2017;8;2017;24-08-2017;8;2017
CGR0823;VGR0288;28 Rancagua;Rengo;24-08-2017;8;2017;24-08-2017;8;2017
CGR0824;VGR0290;28 Rancagua;Rancagua;25-08-2017;8;2017;25-08-2017;8;2017
CGR0825;VGR0291;28 Rancagua;Rancagua;25-08-2017;8;2017;25-08-2017;8;2017
CGR0826;VGR0292;28 Rancagua;Rancagua;25-08-2017;8;2017;25-08-2017;8;2017
CGR0826;VGR0293;28 Rancagua;Rancagua;25-08-2017;8;2017;25-08-2017;8;2017
CGR0827;VGR0294;28 Rancagua;Rancagua;01-09-2017;9;2017;01-09-2017;9;2017
CGR0828;VGR0295;28 Rancagua;Rancagua;01-09-2017;9;2017;01-09-2017;9;2017
CGR0829;VGR0296;28 Rancagua;Rancagua;01-09-2017;9;2017;01-09-2017;9;2017
CGR0830;VGR0297;28 Rancagua;Rancagua;01-09-2017;9;2017;01-09-2017;9;2017
CGR0831;VGR0298;28 Rancagua;Peumo;01-09-2017;9;2017;01-09-2017;9;2017
CGR0832;VGR0299;28 Rancagua;Rancagua;01-09-2017;9;2017;01-09-2017;9;2017
CGR0833;VGR0300;28 Rancagua;Machalí;01-09-2017;9;2017;05-09-2017;9;2017
CGR0833;VGR0301;28 Rancagua;Machalí;01-09-2017;9;2017;05-09-2017;9;2017
CGR0833;VGR0303;28 Rancagua;Machalí;05-09-2017;9;2017;05-09-2017;9;2017
CGR0833;VGR0304;28 Rancagua;Machalí;05-09-2017;9;2017;05-09-2017;9;2017
CGR0833;VGR0305;28 Rancagua;Machalí;05-09-2017;9;2017;05-09-2017;9;2017
CGR0834;VGR0302;28 Rancagua;Rengo;01-09-2017;9;2017;01-09-2017;9;2017
CGR0835;VGR0306;28 Rancagua;Rancagua;11-09-2017;9;2017;11-09-2017;9;2017
CGR0835;VGR0307;28 Rancagua;Rancagua;11-09-2017;9;2017;11-09-2017;9;2017
CGR0835;VGR0308;28 Rancagua;Rancagua;11-09-2017;9;2017;11-09-2017;9;2017
CGR0835;VGR0309;28 Rancagua;Rancagua;11-09-2017;9;2017;13-09-2017;9;2017
CGR0835;VGR0310;28 Rancagua;Rancagua;11-09-2017;9;2017;13-09-2017;9;2017
CGR0836;VGR0311;28 Rancagua;Rengo;13-09-2017;9;2017;15-09-2017;9;2017
CGR0836;VGR0312;28 Rancagua;Rengo;14-09-2017;9;2017;15-09-2017;9;2017
CGR0837;VGR0313;28 Rancagua;Rengo;14-09-2017;9;2017;14-09-2017;9;2017
CGR0838;VGR0314;28 Rancagua;Rancagua;14-09-2017;9;2017;16-09-2017;9;2017
CGR0838;VGR0315;28 Rancagua;Rancagua;14-09-2017;9;2017;16-09-2017;9;2017
CGR0838;VGR0316;28 Rancagua;Rancagua;14-09-2017;9;2017;16-09-2017;9;2017
CGR0838;VGR0317;28 Rancagua;Rancagua;14-09-2017;9;2017;03-11-2017;11;2017
CGR0838;VGR0318;28 Rancagua;Rancagua;14-09-2017;9;2017;03-11-2017;11;2017
CGR0838;VGR0319;28 Rancagua;Rancagua;14-09-2017;9;2017;16-09-2017;9;2017
CGR0838;VGR0320;28 Rancagua;Rancagua;14-09-2017;9;2017;16-09-2017;9;2017
CGR0839;VGR0324;28 Rancagua;Codegua;14-09-2017;9;2017;15-09-2017;9;2017
CGR0840;VGR0321;28 Rancagua;Rengo;14-09-2017;9;2017;14-09-2017;9;2017
CGR0841;VGR0325;28 Rancagua;Rancagua;15-09-2017;9;2017;15-09-2017;9;2017
CGR0841;VGR0326;28 Rancagua;Rancagua;15-09-2017;9;2017;15-09-2017;9;2017
CGR0842;VGR0327;28 Rancagua;Rengo;28-09-2017;9;2017;28-09-2017;9;2017
CGR0843;VGR0328;28 Rancagua;Rancagua;03-10-2017;10;2017;03-10-2017;10;2017
CGR0844;VGR0329;28 Rancagua;Rancagua;05-10-2017;10;2017;05-10-2017;10;2017
CGR0845;VGR0330;28 Rancagua;Rancagua;06-10-2017;10;2017;06-10-2017;10;2017
CGR0846;VGR0331;28 Rancagua;Doñihue;23-10-2017;10;2017;23-10-2017;10;2017
CGR0847;VGR0332;28 Rancagua;Rengo;26-10-2017;10;2017;26-10-2017;10;2017
CGR0847;VGR0333;28 Rancagua;Rengo;26-10-2017;10;2017;26-10-2017;10;2017
CGR0847;VGR0334;28 Rancagua;Rengo;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0335;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0336;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0337;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0338;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0339;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0848;VGR0340;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0849;VGR0341;28 Rancagua;Machalí;26-10-2017;10;2017;26-10-2017;10;2017
CGR0850;VGR0346;28 Rancagua;Malloa;31-10-2017;10;2017;02-11-2017;11;2017
CGR0850;VGR0347;28 Rancagua;Malloa;02-11-2017;11;2017;02-11-2017;11;2017
CGR0851;VGR0342;28 Rancagua;Rengo;26-10-2017;10;2017;26-10-2017;10;2017
CGR0852;VGR0343;28 Rancagua;Requiona;31-10-2017;10;2017;03-11-2017;11;2017
CGR0852;VGR0344;28 Rancagua;Requiona;31-10-2017;10;2017;03-11-2017;11;2017
CGR0852;VGR0345;28 Rancagua;Requiona;31-10-2017;10;2017;03-11-2017;11;2017
CGR0852;VGR0351;28 Rancagua;Requiona;03-11-2017;11;2017;03-11-2017;11;2017
CGR0852;VGR0352;28 Rancagua;Requiona;03-11-2017;11;2017;03-11-2017;11;2017
CGR0854;VGR0350;28 Rancagua;Rancagua;03-11-2017;11;2017;03-11-2017;11;2017
CGR0855;VGR0348;28 Rancagua;Rengo;03-11-2017;11;2017;03-11-2017;11;2017
CGR0855;VGR0349;28 Rancagua;Rengo;03-11-2017;11;2017;03-11-2017;11;2017
CGR0856;VGR0353;28 Rancagua;Rancagua;07-11-2017;11;2017;07-11-2017;11;2017
CGR0857;VGR0354;28 Rancagua;Machalí;07-11-2017;11;2017;07-11-2017;11;2017
CGR0857;VGR0355;28 Rancagua;Machalí;07-11-2017;11;2017;07-11-2017;11;2017
CGR0858;VGR0356;28 Rancagua;Rancagua;09-11-2017;11;2017;09-11-2017;11;2017
CGR0859;VGR0357;28 Rancagua;Requiona;09-11-2017;11;2017;09-11-2017;11;2017
CGR0859;VGR0358;28 Rancagua;Requiona;09-11-2017;11;2017;09-11-2017;11;2017
CGR0860;VGR0359;28 Rancagua;Rengo;27-11-2017;11;2017;27-11-2017;11;2017
CGR0860;VGR0360;28 Rancagua;Rengo;27-11-2017;11;2017;27-11-2017;11;2017
CGR0862;VGR0361;28 Rancagua;Machalí;28-11-2017;11;2017;28-11-2017;11;2017
CGR0862;VGR0362;28 Rancagua;Machalí;28-11-2017;11;2017;28-11-2017;11;2017
CGR0865;VGR0367;28 Rancagua;Rancagua;20-12-2017;12;2017;20-12-2017;12;2017
CGR0865;VGR0368;28 Rancagua;Rancagua;20-12-2017;12;2017;20-12-2017;12;2017
CGR0867;VGR0366;28 Rancagua;Rengo;20-12-2017;12;2017;22-12-2017;12;2017
CGR0868;VGR0363;28 Rancagua;Rengo;20-12-2017;12;2017;20-12-2017;12;2017
CGR0869;VGR0369;28 Rancagua;Coinco;20-12-2017;12;2017;21-12-2017;12;2017
CGR0869;VGR0370;28 Rancagua;Coinco;20-12-2017;12;2017;21-12-2017;12;2017
CGR0870;VGR0371;28 Rancagua;Quinta;22-12-2017;12;2017;22-12-2017;12;2017
CGR0871;VGR0372;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0373;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0374;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0375;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0376;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0377;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0871;VGR0378;28 Rancagua;Rengo;22-12-2017;12;2017;03-01-2018;1;2018
CGR0872;VGR0383;28 Rancagua;Machalí;22-12-2017;12;2017;22-12-2017;12;2017
CGR0873;VGR0384;28 Rancagua;Rancagua;22-12-2017;12;2017;04-01-2018;1;2018
CGR0874;VGR0389;28 Rancagua;Peumo;29-12-2017;12;2017;04-01-2018;1;2018
CGR0874;VGR0390;28 Rancagua;Peumo;29-12-2017;12;2017;04-01-2018;1;2018
CGR0875;VGR0391;28 Rancagua;Rancagua;29-12-2017;12;2017;04-01-2018;1;2018
CGR0876;VGR0382;28 Rancagua;Peumo;22-12-2017;12;2017;04-01-2018;1;2018
CGR0877;VGR0379;28 Rancagua;Rengo;22-12-2017;12;2017;04-01-2018;1;2018
CGR0877;VGR0380;28 Rancagua;Rengo;22-12-2017;12;2017;04-01-2018;1;2018
CGR0877;VGR0381;28 Rancagua;Rengo;22-12-2017;12;2017;04-01-2018;1;2018
CGR0878;VGR0394;28 Rancagua;Rancagua;04-01-2018;1;2018;04-01-2018;1;2018
CGR0878;VGR0395;28 Rancagua;Rancagua;04-01-2018;1;2018;04-01-2018;1;2018
CGR0879;VGR0385;28 Rancagua;Doñihue;22-12-2017;12;2017;04-01-2018;1;2018
CGR0880;VGR0393;28 Rancagua;Rancagua;04-01-2018;1;2018;04-01-2018;1;2018
CGR0881;VGR0392;28 Rancagua;Rancagua;29-12-2017;12;2017;04-01-2018;1;2018
CGR0882;VGR0388;28 Rancagua;Rancagua;29-12-2017;12;2017;04-01-2018;1;2018
CGR0883;VGR0386;28 Rancagua;San Vicente de Tagua Tagua;29-12-2017;12;2017;29-12-2017;12;2017
CGR0884;VGR0387;28 Rancagua;Graneros;29-12-2017;12;2017;29-12-2017;12;2017
CGR0885;VGR0396;28 Rancagua;San Vicente de Tagua Tagua;04-01-2018;1;2018;06-01-2018;1;2018
CGR0885;VGR0397;28 Rancagua;San Vicente de Tagua Tagua;04-01-2018;1;2018;24-01-2018;1;2018
CGR0885;VGR0398;28 Rancagua;San Vicente de Tagua Tagua;04-01-2018;1;2018;24-01-2018;1;2018
CGR0885;VGR0399;28 Rancagua;San Vicente de Tagua Tagua;04-01-2018;1;2018;24-01-2018;1;2018
CGR0886;VGR0411;28 Rancagua;Rengo;22-01-2018;1;2018;22-01-2018;1;2018
CGR0887;VGR0405;28 Rancagua;Requiona;22-01-2018;1;2018;22-01-2018;1;2018
CGR0887;VGR0408;28 Rancagua;Requiona;22-01-2018;1;2018;22-01-2018;1;2018
CGR0887;VGR0409;28 Rancagua;Requiona;22-01-2018;1;2018;22-01-2018;1;2018
CGR0887;VGR0410;28 Rancagua;Requiona;22-01-2018;1;2018;22-01-2018;1;2018
CGR0888;VGR0412;28 Rancagua;Doñihue;22-01-2018;1;2018;22-01-2018;1;2018
CGR0889;VGR0413;28 Rancagua;Rancagua;22-01-2018;1;2018;22-01-2018;1;2018
CGR0890;VGR0404;28 Rancagua;Rancagua;22-01-2018;1;2018;22-01-2018;1;2018
CGR0892;VGR0403;28 Rancagua;Graneros;18-01-2018;1;2018;22-01-2018;1;2018
CGR0893;VGR0400;28 Rancagua;Rancagua;18-01-2018;1;2018;18-01-2018;1;2018
CGR0893;VGR0401;28 Rancagua;Rancagua;18-01-2018;1;2018;18-01-2018;1;2018
CGR0893;VGR0402;28 Rancagua;Rancagua;18-01-2018;1;2018;18-01-2018;1;2018
CGR0894;VGR0430;28 Rancagua;Coltauco;25-01-2018;1;2018;25-01-2018;1;2018
CGR0895;VGR0436;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0895;VGR0437;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0895;VGR0438;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0896;VGR0439;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0896;VGR0440;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0897;VGR0420;28 Rancagua;San Vicente de Tagua Tagua;24-01-2018;1;2018;24-01-2018;1;2018
CGR0897;VGR0421;28 Rancagua;San Vicente de Tagua Tagua;24-01-2018;1;2018;24-01-2018;1;2018
CGR0897;VGR0422;28 Rancagua;San Vicente de Tagua Tagua;24-01-2018;1;2018;24-01-2018;1;2018
CGR0897;VGR0423;28 Rancagua;San Vicente de Tagua Tagua;24-01-2018;1;2018;24-01-2018;1;2018
CGR0897;VGR0424;28 Rancagua;San Vicente de Tagua Tagua;24-01-2018;1;2018;24-01-2018;1;2018
CGR0898;VGR0431;28 Rancagua;Mostazal;25-01-2018;1;2018;25-01-2018;1;2018
CGR0901;VGR0425;28 Rancagua;Coltauco;24-01-2018;1;2018;24-01-2018;1;2018
CGR0902;VGR0428;28 Rancagua;Rengo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0902;VGR0429;28 Rancagua;Rengo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0903;VGR0426;28 Rancagua;Peumo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0903;VGR0427;28 Rancagua;Peumo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0904;VGR0447;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0904;VGR0448;28 Rancagua;Rengo;29-01-2018;1;2018;29-01-2018;1;2018
CGR0905;VGR0414;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0905;VGR0415;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0905;VGR0416;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0905;VGR0417;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0905;VGR0418;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0905;VGR0419;28 Rancagua;San Vicente de Tagua Tagua;23-01-2018;1;2018;24-01-2018;1;2018
CGR0906;VGR0432;28 Rancagua;Graneros;25-01-2018;1;2018;25-01-2018;1;2018
CGR0906;VGR0433;28 Rancagua;Graneros;25-01-2018;1;2018;25-01-2018;1;2018
CGR0907;VGR0434;28 Rancagua;Peumo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0907;VGR0435;28 Rancagua;Peumo;25-01-2018;1;2018;25-01-2018;1;2018
CGR0909;VGR0449;28 Rancagua;Olivar;29-01-2018;1;2018;29-01-2018;1;2018
CGR0910;VGR0451;28 Rancagua;Rancagua;29-01-2018;1;2018;29-01-2018;1;2018
CGR0911;VGR0450;28 Rancagua;Olivar;29-01-2018;1;2018;29-01-2018;1;2018
CGR0912;VGR0443;28 Rancagua;Rancagua;29-01-2018;1;2018;29-01-2018;1;2018
CGR0912;VGR0444;28 Rancagua;Rancagua;29-01-2018;1;2018;29-01-2018;1;2018
CGR0912;VGR0445;28 Rancagua;Rancagua;29-01-2018;1;2018;29-01-2018;1;2018
CGR0912;VGR0446;28 Rancagua;Rancagua;29-01-2018;1;2018;29-01-2018;1;2018
CGR0913;VGR0452;28 Rancagua;Coltauco;30-01-2018;1;2018;30-01-2018;1;2018
CGR0914;VGR0453;28 Rancagua;Machalí;30-01-2018;1;2018;30-01-2018;1;2018
CGR0914;VGR0454;28 Rancagua;Machalí;30-01-2018;1;2018;30-01-2018;1;2018
CGR0914;VGR0455;28 Rancagua;Machalí;30-01-2018;1;2018;30-01-2018;1;2018
CGR0914;VGR0456;28 Rancagua;Machalí;30-01-2018;1;2018;30-01-2018;1;2018
CGR0915;VGR0457;28 Rancagua;Rancagua;31-01-2018;1;2018;31-01-2018;1;2018
CGR0915;VGR0458;28 Rancagua;Rancagua;31-01-2018;1;2018;01-02-2018;2;2018
CGR0916;VGR0460;28 Rancagua;Rancagua;02-02-2018;2;2018;05-02-2018;2;2018
CGR0917;VGR0459;28 Rancagua;Rengo;02-02-2018;2;2018;05-02-2018;2;2018
CGR0918;VGR0522;28 Rancagua;Rancagua;12-02-2018;2;2018;12-02-2018;2;2018
CGR0918;VGR0523;28 Rancagua;Rancagua;12-02-2018;2;2018;12-02-2018;2;2018
CGR0919;VGR0461;28 Rancagua;Mostazal;06-02-2018;2;2018;06-02-2018;2;2018
CGR0919;VGR0462;28 Rancagua;Mostazal;06-02-2018;2;2018;06-02-2018;2;2018
CGR0919;VGR0463;28 Rancagua;Mostazal;06-02-2018;2;2018;06-02-2018;2;2018
CGR0920;VGR0464;28 Rancagua;Requiona;06-02-2018;2;2018;07-02-2018;2;2018
CGR0920;VGR0465;28 Rancagua;Requiona;06-02-2018;2;2018;07-02-2018;2;2018
CGR0920;VGR0466;28 Rancagua;Requiona;06-02-2018;2;2018;07-02-2018;2;2018
CGR0920;VGR0467;28 Rancagua;Requiona;06-02-2018;2;2018;07-02-2018;2;2018
CGR0921;VGR0527;28 Rancagua;Rancagua;13-02-2018;2;2018;13-02-2018;2;2018
CGR0922;VGR0520;28 Rancagua;Mostazal;12-02-2018;2;2018;12-02-2018;2;2018
CGR0922;VGR0521;28 Rancagua;Mostazal;12-02-2018;2;2018;12-02-2018;2;2018
CGR0923;VGR0468;28 Rancagua;Rengo;06-02-2018;2;2018;12-02-2018;2;2018
CGR0924;VGR0516;28 Rancagua;Rancagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0925;VGR0515;28 Rancagua;Rancagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0469;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;12-02-2018;2;2018
CGR0926;VGR0470;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0471;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0472;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0473;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;12-02-2018;2;2018
CGR0926;VGR0474;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0475;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;12-02-2018;2;2018
CGR0926;VGR0476;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0477;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0478;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0479;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0480;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;12-02-2018;2;2018
CGR0926;VGR0481;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0484;28 Rancagua;San Vicente de Tagua Tagua;06-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0510;28 Rancagua;San Vicente de Tagua Tagua;08-02-2018;2;2018;09-02-2018;2;2018
CGR0926;VGR0511;28 Rancagua;San Vicente de Tagua Tagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0512;28 Rancagua;San Vicente de Tagua Tagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0513;28 Rancagua;San Vicente de Tagua Tagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0514;28 Rancagua;San Vicente de Tagua Tagua;08-02-2018;2;2018;08-02-2018;2;2018
CGR0926;VGR0517;28 Rancagua;San Vicente de Tagua Tagua;09-02-2018;2;2018;12-02-2018;2;2018
CGR0926;VGR0518;28 Rancagua;San Vicente de Tagua Tagua;09-02-2018;2;2018;09-02-2018;2;2018
